layer,head,object_adj_to_noun,object_det_to_noun,object_to_verb,subject_adj_to_noun,subject_det_to_noun,subject_to_verb,adjacent_mean,distant_mean,max_relation,second_relation,selectivity,adjacency_bias
0,0,0.0301724137931034,0.0101522842639593,0.0195348837209302,0.0259740259740259,0.0117647058823529,0.0158371040723981,0.019515857478360377,0.01768599389666415,0.0301724137931034,0.0259740259740259,0.004198387819077502,0.001829863581696227
0,1,0.0043103448275862,0.0025380710659898,0.0362790697674418,0.0194805194805194,0.0029411764705882,0.0135746606334841,0.0073175279611709,0.02492686520046295,0.0362790697674418,0.0194805194805194,0.0167985502869224,-0.01760933723929205
0,2,0.0,0.1091370558375634,0.055813953488372,0.0064935064935064,0.1235294117647058,0.1380090497737556,0.0597899935239439,0.09691150163106381,0.1380090497737556,0.1235294117647058,0.014479638009049806,-0.03712150810711991
0,3,0.0387931034482758,0.032994923857868,0.013953488372093,0.0064935064935064,0.0323529411764705,0.030920060331825,0.027658618744030177,0.022436774351959,0.0387931034482758,0.032994923857868,0.0057981795904077996,0.005221844392071177
0,4,0.0043103448275862,0.0228426395939086,0.0046511627906976,0.0194805194805194,0.0294117647058823,0.0082956259426847,0.019011317151974128,0.00647339436669115,0.0294117647058823,0.0228426395939086,0.0065691251119737,0.012537922785282977
0,5,0.0043103448275862,0.0126903553299492,0.0074418604651162,0.0,0.0029411764705882,0.0060331825037707,0.004985469157030901,0.00673752148444345,0.0126903553299492,0.0074418604651162,0.005248494864833001,-0.0017520523274125498
0,6,0.8103448275862069,0.2106598984771573,0.0809302325581395,0.8116883116883117,0.3352941176470588,0.5316742081447964,0.5419967888496837,0.3063022203514679,0.8116883116883117,0.8103448275862069,0.0013434841021048305,0.2356945684982158
0,7,0.0043103448275862,0.0050761421319796,0.0725581395348837,0.0,0.0088235294117647,0.0196078431372549,0.004552504092832625,0.0460829913360693,0.0725581395348837,0.0196078431372549,0.0529502963976288,-0.04153048724323668
0,8,0.0086206896551724,0.0025380710659898,0.0260465116279069,0.0129870129870129,0.0,0.0135746606334841,0.006036443427043774,0.0198105861306955,0.0260465116279069,0.0135746606334841,0.0124718509944228,-0.013774142703651727
0,9,0.0043103448275862,0.0025380710659898,0.0232558139534883,0.0,0.0,0.0226244343891402,0.001712103973394,0.02294012417131425,0.0232558139534883,0.0226244343891402,0.0006313795643480974,-0.02122802019792025
0,10,0.0,0.0025380710659898,0.0325581395348837,0.0129870129870129,0.0029411764705882,0.0218702865761689,0.0046165651308977245,0.0272142130555263,0.0325581395348837,0.0218702865761689,0.0106878529587148,-0.022597647924628574
0,11,0.0,0.0,0.0130232558139534,0.0,0.0088235294117647,0.006787330316742,0.002205882352941175,0.0099052930653477,0.0130232558139534,0.0088235294117647,0.0041997264021887,-0.007699410712406525
0,12,0.1077586206896551,0.0228426395939086,0.1553488372093023,0.2467532467532467,0.0147058823529411,0.088235294117647,0.09801509734743788,0.12179206566347464,0.2467532467532467,0.1553488372093023,0.09140440954394441,-0.023776968316036762
0,13,0.0129310344827586,0.0203045685279187,0.1813953488372093,0.0324675324675324,0.088235294117647,0.0422322775263951,0.03848460739896417,0.11181381318180221,0.1813953488372093,0.088235294117647,0.09316005471956232,-0.07332920578283804
0,14,0.0,0.0,0.0176744186046511,0.0,0.0,0.002262443438914,0.0,0.009968431021782551,0.0176744186046511,0.002262443438914,0.0154119751657371,-0.009968431021782551
0,15,0.0948275862068965,0.0456852791878172,0.04,0.1103896103896103,0.0970588235294117,0.17420814479638,0.08699032482843393,0.10710407239819,0.17420814479638,0.1103896103896103,0.0638185344067697,-0.020113747569756077
0,16,0.0732758620689655,0.1522842639593908,0.1544186046511627,0.0974025974025974,0.2117647058823529,0.167420814479638,0.13368185732832666,0.16091970956540036,0.2117647058823529,0.167420814479638,0.04434389140271491,-0.0272378522370737
0,17,0.0043103448275862,0.0,0.0213953488372093,0.0064935064935064,0.0029411764705882,0.0135746606334841,0.0034362569479202,0.0174850047353467,0.0213953488372093,0.0135746606334841,0.0078206882037252,-0.0140487477874265
0,18,0.0086206896551724,0.0,0.0306976744186046,0.0,0.0029411764705882,0.0211161387631975,0.00289046653144015,0.02590690659090105,0.0306976744186046,0.0211161387631975,0.009581535655407099,-0.0230164400594609
0,19,0.0043103448275862,0.0076142131979695,0.0186046511627906,0.0129870129870129,0.0147058823529411,0.028657616892911,0.009904363341377426,0.0236311340278508,0.028657616892911,0.0186046511627906,0.010052965730120399,-0.013726770686473374
0,20,0.0,0.0050761421319796,0.0083720930232558,0.0064935064935064,0.0,0.0090497737556561,0.0028924121563715,0.00871093338945595,0.0090497737556561,0.0083720930232558,0.0006776807324003001,-0.005818521233084451
0,21,0.0043103448275862,0.0,0.0297674418604651,0.0,0.0029411764705882,0.0082956259426847,0.0018128803245436001,0.0190315339015749,0.0297674418604651,0.0082956259426847,0.0214718159177804,-0.0172186535770313
0,22,0.1637931034482758,0.0456852791878172,0.0037209302325581,0.1428571428571428,0.0470588235294117,0.0512820512820512,0.09984858725566187,0.02750149075730465,0.1637931034482758,0.1428571428571428,0.020935960591133007,0.07234709649835722
0,23,0.7413793103448276,0.2055837563451776,0.0325581395348837,0.7207792207792207,0.2,0.3333333333333333,0.46693557186730644,0.1829457364341085,0.7413793103448276,0.7207792207792207,0.020600089565606883,0.28398983543319795
0,24,0.0086206896551724,0.0076142131979695,0.2474418604651163,0.0,0.0,0.0301659125188536,0.004058725713285475,0.13880388649198494,0.2474418604651163,0.0301659125188536,0.2172759479462627,-0.13474516077869947
0,25,0.0862068965517241,0.065989847715736,0.3041860465116279,0.0844155844155844,0.0647058823529411,0.1583710407239819,0.0753295527589964,0.2312785436178049,0.3041860465116279,0.1583710407239819,0.145815005787646,-0.15594899085880848
0,26,0.021551724137931,0.0355329949238578,0.0176744186046511,0.0064935064935064,0.0470588235294117,0.0369532428355957,0.027659262271176724,0.027313830720123403,0.0470588235294117,0.0369532428355957,0.010105580693816,0.00034543155105332124
0,27,0.0517241379310344,0.0888324873096446,0.041860465116279,0.0454545454545454,0.1029411764705882,0.0452488687782805,0.07223808679145315,0.043554666947279747,0.1029411764705882,0.0888324873096446,0.0141086891609436,0.0286834198441734
0,28,0.0129310344827586,0.0126903553299492,0.0037209302325581,0.0064935064935064,0.0,0.006787330316742,0.00802872407655355,0.00525413027465005,0.0129310344827586,0.0126903553299492,0.0002406791528093994,0.002774593801903499
0,29,0.0646551724137931,0.0431472081218274,0.0688372093023255,0.0714285714285714,0.0558823529411764,0.06184012066365,0.058778326226342076,0.06533866498298775,0.0714285714285714,0.0688372093023255,0.0025913621262459025,-0.0065603387566456756
0,30,0.0,0.0,0.001860465116279,0.0064935064935064,0.0029411764705882,0.0,0.00235867074102365,0.0009302325581395,0.0064935064935064,0.0029411764705882,0.0035523300229182,0.0014284381828841503
0,31,0.0862068965517241,0.3274111675126903,0.095813953488372,0.1428571428571428,0.5176470588235295,0.2171945701357466,0.26853056643627166,0.15650426181205931,0.5176470588235295,0.3274111675126903,0.19023589131083918,0.11202630462421234
1,0,0.0,0.0,0.0511627906976744,0.0129870129870129,0.0088235294117647,0.0444947209653092,0.0054526355996944,0.0478287558314918,0.0511627906976744,0.0444947209653092,0.006668069732365195,-0.0423761202317974
1,1,0.0,0.0,0.0102325581395348,0.0,0.0029411764705882,0.0007541478129713,0.00073529411764705,0.00549335297625305,0.0102325581395348,0.0029411764705882,0.007291381668946599,-0.004758058858606
1,2,0.0,0.0,0.0195348837209302,0.0,0.0029411764705882,0.0113122171945701,0.00073529411764705,0.015423550457750151,0.0195348837209302,0.0113122171945701,0.0082226665263601,-0.014688256340103102
1,3,0.0043103448275862,0.0,0.0027906976744186,0.0,0.0,0.0,0.00107758620689655,0.0013953488372093,0.0043103448275862,0.0027906976744186,0.0015196471531676,-0.00031776263031275
1,4,0.0,0.0025380710659898,0.001860465116279,0.0,0.0029411764705882,0.0,0.0013698118841445,0.0009302325581395,0.0029411764705882,0.0025380710659898,0.0004031054045984003,0.00043957932600500007
1,5,0.0043103448275862,0.0025380710659898,0.001860465116279,0.0,0.0029411764705882,0.0007541478129713,0.00244739809104105,0.00130730646462515,0.0043103448275862,0.0029411764705882,0.0013691683569979998,0.0011400916264159
1,6,0.0,0.0,0.0753488372093023,0.0194805194805194,0.0058823529411764,0.0120663650075414,0.00634071810542395,0.043707601108421854,0.0753488372093023,0.0194805194805194,0.055868317728782896,-0.037366883002997904
1,7,0.0,0.0,0.001860465116279,0.0064935064935064,0.0029411764705882,0.0007541478129713,0.00235867074102365,0.00130730646462515,0.0064935064935064,0.0029411764705882,0.0035523300229182,0.0010513642763985002
1,8,0.0086206896551724,0.0101522842639593,0.0037209302325581,0.0259740259740259,0.0147058823529411,0.004524886877828,0.014863220561524674,0.00412290855519305,0.0259740259740259,0.0147058823529411,0.0112681436210848,0.010740312006331625
1,9,0.0043103448275862,0.0,0.0046511627906976,0.0,0.0058823529411764,0.0007541478129713,0.00254817444219065,0.0027026553018344498,0.0058823529411764,0.0046511627906976,0.0012311901504788005,-0.00015448085964379996
1,10,0.0,0.0,0.0232558139534883,0.0129870129870129,0.0,0.0082956259426847,0.003246753246753225,0.0157757199480865,0.0232558139534883,0.0129870129870129,0.0102688009664754,-0.012528966701333273
1,11,0.0,0.0,0.0037209302325581,0.0064935064935064,0.0029411764705882,0.0,0.00235867074102365,0.00186046511627905,0.0064935064935064,0.0037209302325581,0.0027725762609483004,0.0004982056247446003
1,12,0.0043103448275862,0.0,0.0027906976744186,0.0,0.0058823529411764,0.0015082956259426,0.00254817444219065,0.0021494966501806,0.0058823529411764,0.0043103448275862,0.0015720081135902004,0.0003986777920100496
1,13,0.0043103448275862,0.0025380710659898,0.0037209302325581,0.0,0.0058823529411764,0.0015082956259426,0.0031826922086880998,0.00261461292925035,0.0058823529411764,0.0043103448275862,0.0015720081135902004,0.0005680792794377498
1,14,0.0172413793103448,0.2131979695431472,0.0027906976744186,0.0,0.3529411764705882,0.0037707390648567,0.14584513133102006,0.0032807183696376497,0.3529411764705882,0.2131979695431472,0.139743206927441,0.14256441296138242
1,15,0.0818965517241379,0.0253807106598984,0.0911627906976744,0.1298701298701298,0.0147058823529411,0.0158371040723981,0.0629633186517768,0.053499947385036245,0.1298701298701298,0.0911627906976744,0.038707339172455404,0.009463371266740558
