treebank,timestep,normalized_progress,layer,head,entropy_mean,entropy_normalized,entropy_no_bos,bos_sink_mass,n_seeds
UD_English-EWT,0,0.0,4,1,1.2097164417713717,0.42189927070857286,1.2849466540122945,0.32943302591947093,3
UD_English-EWT,0,0.0,4,2,0.5264409574084594,0.17878299670045508,2.6489226381635405,0.8766589435886164,3
UD_English-EWT,0,0.0,4,3,0.25041395317905585,0.09342915257160218,1.6253198620562996,0.9149083870519054,3
UD_English-EWT,0,0.0,4,4,1.1132465592010425,0.4003421013174338,2.2271223665912294,0.7217736021905649,3
UD_English-EWT,0,0.0,4,5,0.30573971962423924,0.11244772726140882,1.3140834750699215,0.9024556256382844,3
UD_English-EWT,0,0.0,4,6,0.4597517152627309,0.1574262134786982,2.0424575731565393,0.8777038066602144,3
UD_English-EWT,0,0.0,4,7,2.012223546296521,0.7147910906423984,2.0530144127665975,0.17486497264131495,3
UD_English-EWT,0,0.0,4,8,0.6363314416239171,0.21913834184765615,2.4962021135241605,0.853869971844668,3
UD_English-EWT,0,0.0,4,9,0.2226880677655095,0.08220358978701908,1.7872440079685117,0.9230529199369618,3
UD_English-EWT,0,0.0,4,10,0.6347982789812192,0.2167433421163366,2.548255456112773,0.854839014388173,3
UD_English-EWT,0,0.0,4,11,0.463961835217769,0.16734455688215136,0.46159301315500434,0.07143608403336155,3
UD_English-EWT,0,0.0,5,0,0.901145306156307,0.31959860637784343,0.7970999546471189,0.14114824663771347,3
UD_English-EWT,0,0.0,5,1,0.30944572462410225,0.10540842007020035,0.7845815840212862,0.8181406007926973,3
UD_English-EWT,0,0.0,5,2,0.3430318931534968,0.11632542103323162,1.4469017197525567,0.8865747752248264,3
UD_English-EWT,0,0.0,5,3,1.9197489387594937,0.6621014102692205,2.0933782606502698,0.3304432115716035,3
UD_English-EWT,0,0.0,5,4,0.3765808267752981,0.12748459586704183,1.2414098965828535,0.8744095124182154,3
UD_English-EWT,0,0.0,5,5,0.6858157372214103,0.2380918043444643,2.289029289871617,0.727517144520426,3
UD_English-EWT,0,0.0,5,6,0.528610520227685,0.1963354220675589,1.2806227731574429,0.7902073820269173,3
UD_English-EWT,0,0.0,5,7,0.19030780626125024,0.07174971641558617,1.9570502448277398,0.9268094217353832,3
UD_English-EWT,0,0.0,5,8,0.21619479439623368,0.0793429833296877,1.7515516717577242,0.9231941801765577,3
UD_English-EWT,0,0.0,5,9,1.219348131144633,0.42033899713509243,2.5692676004490567,0.7115229347853061,3
UD_English-EWT,0,0.0,5,10,1.8095300020904486,0.6235318404213748,2.386406275581141,0.4944802010482778,3
UD_English-EWT,0,0.0,5,11,0.8869316630024727,0.3133218467028281,2.4122701155357675,0.7921618162934246,3
UD_English-EWT,0,0.0,6,0,0.4477828429207776,0.14853885541607784,1.2391201465344819,0.851208549746073,3
UD_English-EWT,0,0.0,6,1,0.47952713373580264,0.16393623267390087,1.197210171427883,0.8490468776616894,3
UD_English-EWT,0,0.0,6,2,0.7495951298726061,0.2581753401916029,2.4047977474869273,0.8255649336863086,3
UD_English-EWT,0,0.0,6,3,0.3137410874656641,0.10950355536229173,2.05116858720128,0.9070527013696608,3
UD_English-EWT,0,0.0,6,4,1.6762146171732024,0.5723318631848797,2.4305805814722197,0.5685369840166608,3
UD_English-EWT,0,0.0,6,5,1.1679313338356592,0.39475395657887496,2.0337656267353745,0.6820706722677731,3
UD_English-EWT,0,0.0,6,6,1.297001290353921,0.44848597528360123,2.4414061228108537,0.6945456123091484,3
UD_English-EWT,0,0.0,6,7,0.28260317766438414,0.10072444122888806,1.8313243208361454,0.9115628056187447,3
UD_English-EWT,0,0.0,6,8,0.7175000653159423,0.2542387951165097,1.1553512318212478,0.6975967231832567,3
UD_English-EWT,0,0.0,6,9,1.89690226739873,0.6745963305274647,2.1249285534919937,0.39876027148766596,3
UD_English-EWT,0,0.0,6,10,0.48865951377837386,0.1624132347472252,1.540683201753377,0.8519287040976228,3
UD_English-EWT,0,0.0,6,11,0.25680875057568314,0.09210627714580621,1.478397614887503,0.9140084295487795,3
UD_English-EWT,0,0.0,7,0,0.8368850828357082,0.2876060691788725,1.1362022762822974,0.6728006664439629,3
UD_English-EWT,0,0.0,7,1,1.1731604021755073,0.4146141683512609,2.464049384567907,0.726326609244112,3
UD_English-EWT,0,0.0,7,2,0.505634944173482,0.17718003402538018,2.0863085320738497,0.8799978848037823,3
UD_English-EWT,0,0.0,7,3,0.39365828977745093,0.13375255755835166,1.880909291447186,0.889878885586405,3
UD_English-EWT,0,0.0,7,4,0.3559092491702304,0.12404768818831362,1.8100104496452978,0.9016179610959819,3
UD_English-EWT,0,0.0,7,5,0.3765161442137807,0.13044308122981138,1.9692512037324124,0.8966554240450831,3
UD_English-EWT,0,0.0,7,6,0.7021965804240091,0.24903525479567903,2.5174076861696815,0.8441893310983324,3
UD_English-EWT,0,0.0,7,7,0.5539998149020913,0.17887143388109164,1.0829896479845047,0.7587783975435084,3
UD_English-EWT,0,0.0,7,8,0.3362392852785157,0.12015810478460158,1.9468136504699622,0.9065260473496276,3
UD_English-EWT,0,0.0,7,9,0.3436921758200627,0.11804593720955847,1.6917385978451192,0.8974010819782977,3
UD_English-EWT,0,0.0,7,10,0.6162199287629518,0.21532195288928943,2.297314045940592,0.8551706754770435,3
UD_English-EWT,0,0.0,7,11,1.5582253047840193,0.5384884989322904,2.522928055518312,0.6335569307045207,3
UD_English-EWT,0,0.0,8,0,1.285691395727663,0.4298770749868703,2.4532544660112245,0.6916075499087083,3
UD_English-EWT,0,0.0,8,1,1.1260737337151674,0.3821881232888788,1.0549661467879847,0.3405077412134148,3
UD_English-EWT,0,0.0,8,2,1.4935192379469429,0.5221520808863785,2.352566024970487,0.6283879908707624,3
UD_English-EWT,0,0.0,8,3,0.6587994932884076,0.21603153157333446,1.3205968889056658,0.758215893324607,3
UD_English-EWT,0,0.0,8,4,0.5275983644924203,0.1789265536561667,1.8551424236896912,0.8568236001365171,3
UD_English-EWT,0,0.0,8,5,0.6981046266059895,0.2217202842347478,1.512611732497567,0.7387924148736755,3
UD_English-EWT,0,0.0,8,6,0.7859920875622275,0.2666542025635408,0.7847138462903721,0.12853112933353159,3
UD_English-EWT,0,0.0,8,7,1.2655608041690347,0.43344538420573103,1.27047428908081,0.43059590320443847,3
UD_English-EWT,0,0.0,8,8,0.686640552097494,0.22716421032247255,1.629849450184348,0.7724951153895893,3
UD_English-EWT,0,0.0,8,9,0.6083037180653035,0.20088827966708847,1.6867132398600135,0.8201379920941233,3
UD_English-EWT,0,0.0,8,10,0.7256267658674002,0.23974477305455758,2.310058410701856,0.8240269374489134,3
UD_English-EWT,0,0.0,8,11,0.8528183921153754,0.2965887356135673,2.1682299399962193,0.7800461228102282,3
UD_English-EWT,0,0.0,9,0,1.0266687784527169,0.3598221862844157,2.3178973894953074,0.7235617237827165,3
UD_English-EWT,0,0.0,9,1,1.1844367696776417,0.42910833848958657,2.46234883066735,0.7215013933963462,3
UD_English-EWT,0,0.0,9,2,1.2254254275658092,0.44318244020594344,2.296548160210333,0.6846797562362067,3
UD_English-EWT,0,0.0,9,3,1.3374745341570022,0.44462697872810986,1.6328812807472677,0.4412324093282223,3
UD_English-EWT,0,0.0,9,4,1.862023450149213,0.6635565404012226,2.3077792971512006,0.4688660805749763,3
UD_English-EWT,0,0.0,9,5,0.4831362666735232,0.17107940981117253,2.480919924101543,0.8902535237412635,3
UD_English-EWT,0,0.0,9,6,0.300935334907692,0.10725320331615092,2.374908476253676,0.9318434781715518,3
UD_English-EWT,0,0.0,9,7,0.9481856527794253,0.33319249782021865,2.3158364421357223,0.772605764898446,3
UD_English-EWT,0,0.0,9,8,0.6918865449604441,0.2319581329231293,1.7521445041145782,0.7891428414019731,3
UD_English-EWT,0,0.0,9,9,0.2410764049718289,0.08631201597453843,2.1587847847430433,0.9589352423701781,3
UD_English-EWT,0,0.0,9,10,0.8199852703576856,0.2838448369066925,1.3674402625752926,0.6186346321320925,3
UD_English-EWT,0,0.0,9,11,2.0803664694718322,0.7282085960642725,2.3371221392206807,0.36021094235891854,3
UD_English-EWT,0,0.0,10,0,0.7613003025126588,0.27160635858782306,1.7169867530057992,0.7920721985114728,3
UD_English-EWT,0,0.0,10,1,0.30913052530806573,0.10811990202068887,2.112815756941102,0.9438883483084174,3
UD_English-EWT,0,0.0,10,2,2.0797828558038494,0.7384295683041585,1.9840485596917368,0.18740229836354652,3
UD_English-EWT,0,0.0,10,3,1.3467090641214547,0.49287345229428553,1.935868214388363,0.6184345778953182,3
UD_English-EWT,0,0.0,10,4,2.3290465697239005,0.8211593225055388,2.2984247955142476,0.11312208694655224,3
UD_English-EWT,0,0.0,10,5,1.3177208721948166,0.4372067998311225,2.028232063344919,0.5740146374971163,3
UD_English-EWT,0,0.0,10,6,0.7423958438016026,0.2698353934686774,2.068186330339296,0.834995169701472,3
UD_English-EWT,0,0.0,10,7,0.3953367435256314,0.13292015489772352,2.184372694765935,0.9019586098650114,3
UD_English-EWT,0,0.0,10,8,2.3129302488812984,0.8056804526101723,2.2903984304660003,0.1605464866883605,3
