layer,head,object_adj_to_noun,object_det_to_noun,object_to_verb,subject_adj_to_noun,subject_det_to_noun,subject_to_verb,adjacent_mean,distant_mean,max_relation,second_relation,selectivity,adjacency_bias
4,1,0.0,0.0,0.3469767441860465,0.0974025974025974,0.2117647058823529,0.1138763197586727,0.07729182582123757,0.2304265319723596,0.3469767441860465,0.2117647058823529,0.1352120383036936,-0.153134706151122
4,2,0.0862068965517241,0.0456852791878172,0.1916279069767441,0.0584415584415584,0.0676470588235294,0.0656108597285067,0.06449519825115728,0.1286193833526254,0.1916279069767441,0.0862068965517241,0.10542101042501999,-0.06412418510146813
4,3,0.7801724137931034,0.7233502538071066,0.1702325581395349,0.6948051948051948,0.6529411764705882,0.3152337858220211,0.7128172597189982,0.24273317198077798,0.7801724137931034,0.7233502538071066,0.05682215998599682,0.47008408773822025
4,4,0.1379310344827586,0.1142131979695431,0.1265116279069767,0.1298701298701298,0.0558823529411764,0.085972850678733,0.10947417881590196,0.10624223929285485,0.1379310344827586,0.1298701298701298,0.008060904612628789,0.0032319395230471087
4,5,0.0129310344827586,0.0634517766497461,0.2465116279069767,0.0909090909090909,0.2205882352941176,0.0995475113122171,0.09697003433392831,0.1730295696095969,0.2465116279069767,0.2205882352941176,0.025923392612859086,-0.07605953527566858
4,6,0.1293103448275862,0.0761421319796954,0.147906976744186,0.2012987012987013,0.2235294117647059,0.1244343891402715,0.1575701474676722,0.13617068294222873,0.2235294117647059,0.2012987012987013,0.022230710466004583,0.021399464525443473
4,7,0.2327586206896551,0.0761421319796954,0.0865116279069767,0.3571428571428571,0.2205882352941176,0.1312217194570135,0.2216579612765813,0.1088666736819951,0.3571428571428571,0.2327586206896551,0.12438423645320199,0.1127912875945862
4,8,0.3448275862068966,0.1522842639593908,0.0669767441860465,0.2402597402597402,0.0911764705882352,0.3340874811463046,0.20713701525356568,0.20053211266617554,0.3448275862068966,0.3340874811463046,0.010740105060591976,0.006604902587390132
4,9,0.0603448275862069,0.0076142131979695,0.3060465116279069,0.1753246753246753,0.2029411764705882,0.1236802413273001,0.11155622314485997,0.2148633764776035,0.3060465116279069,0.2029411764705882,0.1031053351573187,-0.10330715333274354
4,10,0.1206896551724138,0.015228426395939,0.0753488372093023,0.0519480519480519,0.0117647058823529,0.0580693815987933,0.049907709849689404,0.0667091094040478,0.1206896551724138,0.0753488372093023,0.0453408179631115,-0.016801399554358394
